timestamp,Gender,Age,Role_raw,Education,Experience,Institution,CT1,CT2,CT3,CT4,CT5,"Theo Anh/Chị, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là gì?",Hạn chế quan trọng nhất cần điều chỉnh là gì?,GV1,GV2,GV3,GV4,GV5,Năng lực nào của giảng viên cần được bồi dưỡng ưu tiên trong giai đoạn tới?,CS1,CS2,CS3,CS4,QL1,QL2,QL3,QL4,PH1,PH2,PH3,PH4,GP1,GP2,GP3,GP4,GP5,"Theo Anh/Chị, giải pháp then chốt nhất để nâng cao chất lượng đào tạo nhân lực ngành kinh tế là gì?",Những rào cản lớn nhất khi triển khai các giải pháp trên hiện nay?,Role,missing_rate,straight_liner,timestamp_parsed,qc_item_out_of_range,qc_all_same,qc_low_var,qc_straight_liner,age_band,exp_band,qc_logic_inconsistent,response_hash,dup_rank,qc_duplicate,qc_exclude_final
2026-01-21 09:53:47.631,Nữ,Dưới 25,Sinh viên,Đại học,nan,FTU - K64-TLA.S-Anh 02,4,5,4,5,5,"Đáp ứng nhu cầu của thị trường lao động hiện nay - luôn thay đổi và phát triển, phù hợp với sự kết hợp ngày càng nhiều của Công Nghệ, đặc biệt là AI và máy móc, vào sản xuất, lao động",nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,4,Cập nhật chương trình đào tạo theo chuẩn KT số cũng như đổi mới pp học số hóa,"Khó khăn trong việc kịp thời có được csht và học liệu, khả năng số của một số giảng viên và sinh viên chưa cao và cần nhiều thời gian để bồi dưỡng",Sinh viên,0.0,False,2026-01-21 09:53:47.631,False,False,False,False,1,,False,ccc189a9fe9c6a88a1bcb87116bc5178,1,False,False
2026-01-21 10:27:05.904,Nam,45–54,"Chuyên gia, Giảng viên",Tiến sĩ,Trên 20 năm,Công ty CP Tư vấn Xây dựng 533 - Trường Đại học Xây dựng Miền Trung (MUCE),5,3,5,4,4,Chương trình gắn liền nhiều hơn thực tế,"Cần tích hợp học phần số, phân tích dữ liệu vào chương trình đào tạo",3,4,5,3,4,"Năng lực số, công nghệ thông tin",5,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,"Đào tạo gắn nhiều hơn nữa với thực tiễn, chú trọng đến đào tạo các kỹ năng trong bối cảnh trí tuệ nhân tạo.","Thiếu nền tảng khoa học cơ bản (như toán ứng dụng chuyển đối số, trong AI, phân tích dữ liệu v.v.)",Giảng viên,0.0,False,2026-01-21 10:27:05.904,False,False,False,False,4,4.0,False,7c106cddb9354112f3682246c649562f,1,False,False
2026-01-21 10:33:56.080,Nữ,Dưới 25,Sinh viên,Đại học,nan,nan,4,5,5,4,4,nan,nan,5,4,5,5,5,nan,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,nan,nan,Sinh viên,0.0,False,2026-01-21 10:33:56.080,False,False,False,False,1,,False,f0080aa9e04c8805cf5a44c49ff3d28b,1,False,False
2026-01-21 12:05:39.299,Nữ,35–44,Giảng viên,Tiến sĩ,11–20 năm,Học viện Tài chính/Khoa Kinh tế,4,4,3,3,3,Gắn với thực tế và ứng dụng công nghệ,Kỹ năng công nghệ,5,3,4,3,3,"Kỹ năng công nghệ thông tin, ngoại ngữ",3,3,4,3,4,4,4,4,4,5,4,5,5,5,5,5,5,nan,nan,Giảng viên,0.0,False,2026-01-21 12:05:39.299,False,False,False,False,3,3.0,False,1dccafdeb82838162c8b987bec74fe99,1,False,False
2026-01-21 12:08:47.450,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,3,3,3,2,3,nan,nan,4,4,4,4,3,nan,2,3,4,2,4,4,4,3,3,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:08:47.450,False,False,False,False,1,1.0,False,c3971eceef15ec4d7f59851385329a2c,1,False,False
2026-01-21 12:08:51.237,Nam,Dưới 25,Sinh viên,Khác,Dưới 5 năm,ko,3,3,4,3,3,nan,nan,4,4,4,4,4,nan,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:08:51.237,False,False,False,False,1,1.0,False,6e46dab6a14bcf70300f2a060ad10447,1,False,False
2026-01-21 12:09:49.062,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài chính,4,4,4,4,4,nan,nan,5,5,5,5,5,nan,5,5,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:09:49.062,False,False,False,False,1,,False,f70f4f32ba20b8cbb92bed0a456d1a46,1,False,False
2026-01-21 12:10:14.499,Nữ,Dưới 25,Sinh viên,Đại học,nan,nan,4,5,4,5,5,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:10:14.499,False,False,False,False,1,,False,ca6dff40c63124ddc097cedc47053417,1,False,False
2026-01-21 12:10:29.276,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,4,3,3,3,3,Kiên thức chuyên môn tốt,nan,5,4,4,4,3,nan,3,4,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 12:10:29.276,False,False,False,False,1,1.0,False,bfadba75bd6aff55ca87db482a20c7ac,1,False,False
2026-01-21 12:11:12.451,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện tài chính,5,5,4,4,4,Gắn liền với bối cảnh thực tế,nan,5,4,5,5,4,Cập nhật xu thế,5,5,4,5,5,4,4,4,5,4,4,4,5,5,5,5,5,"Biết tìm hiểu, hiểu rõ được bối cảnh kinh tế hiện tại",nan,Sinh viên,0.0,False,2026-01-21 12:11:12.451,False,False,False,False,1,,False,cb39accf0d1c40a4d55d14f61099e96a,1,False,False
2026-01-21 12:11:14.535,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,5,5,4,4,"Lý thuyết đầy đủ, sâu",Chưa gắn cùng thực hành nhiều,5,5,5,5,5,Tạo cho sinh viên tâm thế muốn được nghe bài,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,5,4,Thực chiến,Phương pháp chưa thực hiện,Sinh viên,0.0,False,2026-01-21 12:11:14.535,False,False,False,False,1,1.0,False,d125bd44e6d0d49e043e754cfc891ad2,1,False,False
2026-01-21 12:12:04.914,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,4,5,4,3,5,"Theo e đó là chương trình gắn với tình hình thực tế, sau khoá đào tạo có thể áp dụng vào thực tiễn công việc.",Cần nhiều hoạt động trải nghiệm thực tế tại các DN,5,5,5,5,5,Năng lực tiếp cận công nghệ số trong giảng dạy,4,4,4,4,4,5,4,5,5,5,5,4,5,4,5,4,5,Có sự trao đổi giữa giảng viên và sinh viên,Yếu tố tâm lý,Sinh viên,0.0,False,2026-01-21 12:12:04.914,False,False,False,False,1,1.0,False,92aa54885f6180b6d41469289ca096fc,1,False,False
2026-01-21 12:12:19.455,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,4,4,4,4,4,Chuyên môn tốt,Ko có,5,5,5,5,5,nan,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:12:19.455,False,False,False,False,1,1.0,False,a0bb0674e6f66c7abbe9180ecb0a082d,1,False,False
2026-01-21 12:12:23.000,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,1,1,1,1,1,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:12:23.000,False,False,False,False,1,1.0,False,d9eafe6cc8642731704f9e631dea19ab,1,False,False
2026-01-21 12:12:56.779,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,3,3,2,3,3,"Rất dễ hiểu, hay, kỹ",Thiếu thực tế,4,3,4,3,3,Cập nhật thêm về công nghệ số và các kiến thức mới,4,4,3,4,4,4,4,3,3,3,4,3,4,3,4,4,3,"Giải pháp then chốt nhất là gắn đào tạo với nhu cầu thực tiễn của thị trường lao động, tăng cường liên kết giữa nhà trường và doanh nghiệp để sinh viên vừa vững lý thuyết, vừa có kỹ năng làm việc thực tế.","Những rào cản lớn nhất hiện nay gồm: chương trình đào tạo chậm cập nhật, liên kết giữa nhà trường và doanh nghiệp còn hình thức; đội ngũ giảng viên thiếu trải nghiệm thực tiễn; và tâm lý học nặng lý thuyết, nhẹ kỹ năng của cả người dạy lẫn người học.",Sinh viên,0.0,False,2026-01-21 12:12:56.779,False,False,False,False,1,1.0,False,3deaf843a500bfe0a3171175bc48982e,1,False,False
2026-01-21 12:15:53.674,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,5,4,5,4,"Phù hợp, hay",Không,5,4,5,4,5,Không,5,4,4,5,5,4,4,4,5,4,4,5,5,4,4,5,4,Không,Không,Sinh viên,0.0,False,2026-01-21 12:15:53.674,False,False,False,False,1,1.0,False,96f047e8ef6f2ba2ccdb50d7f83968fc,1,False,False
2026-01-21 12:17:31.482,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,3,3,4,3,3,"Theo em, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là nội dung ngày càng gắn với thực tiễn và yêu cầu của kinh tế số, giúp người học vừa có kiến thức nền tảng về kinh tế vừa được trang bị các kỹ năng công nghệ cần thiết cho công việc sau này.","Theo em, hạn chế quan trọng nhất là chương trình còn nặng về lý thuyết, kỹ năng thực hành và trải nghiệm thực tế chưa nhiều, nên người học đôi khi gặp khó khăn khi áp dụng kiến thức vào công việc trong môi trường kinh tế số.",4,4,4,4,4,Năng lực ứng dụng công nghệ số trong giảng dạy,4,4,3,4,3,3,3,4,3,3,3,4,3,5,5,4,4,"Theo em, giải pháp then chốt là gắn đào tạo với thực tiễn doanh nghiệp và nhu cầu của kinh tế số.","Thiếu nguồn lực, chương trình chậm cập nhật và liên kết với doanh nghiệp còn hạn chế.",Sinh viên,0.0,False,2026-01-21 12:17:31.482,False,False,False,False,1,1.0,False,a8375f510a9f9328c3439c07df316659,1,False,False
2026-01-21 12:18:28.989,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học Viện Tài Chính,3,2,3,4,4,nan,"Cần tăng cường các hoạt động thực hành, trải nghiệm thực tế",4,4,4,4,4,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:18:28.989,False,False,False,False,1,,False,a287964a1b1eb82cb97e72167477c16c,1,False,False
2026-01-21 12:18:30.027,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học Viện Tài Chính,4,4,4,4,4,"Giảng viên giỏi, tâm lý và phương pháp giảng dạy hay","Thêm các cách tiếp cận đề học tập thực tế hơn như cho sinh viên trải nghiệm thực tế nhiều hơn, học thật làm thật, tiếp xúc gần hơn với môi trường công sở",5,4,4,3,3,Kiến thức về nền tảng số,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,"đội ngũ giảng viên cần tiếp cận và học hỏi để truyền đạt lại cho sinh viên, đồng thời sinh viên cũng cần chủ động học tập",Phương pháp chưa cải thiện được do nhiều yếu tố,Sinh viên,0.0,False,2026-01-21 12:18:30.027,False,False,False,False,1,1.0,False,1ea1327b9408adc1b57c3a0398bf51a3,1,False,False
2026-01-21 12:19:12.649,Nữ,Dưới 25,Sinh viên,Thạc sĩ,Dưới 5 năm,nan,3,3,3,3,3,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:19:12.649,False,False,False,False,1,1.0,False,fc1bf573bdcac3bf3c833e8975317049,1,False,False
2026-01-21 12:19:28.982,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,3,4,3,3,3,"Theo tôi, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là có thể giúp học viên nắm vững kiến thức nền tảng","Chương trình đào tạo mới chỉ dừng lại ở lý thuyết, chưa kết hợp với việc thực hành, tích hợp công nghệ số khiến cho các kiến thức kinh tế trong thời buổi công nghệ số vẫn chỉ nằm ở sách vở, ít được ứng dụng thực tế",4,4,4,3,3,"Giảng viên cần được bồi dưỡng thêm về fintech để từ đó định hướng cho học viên thực hành thực tế, tăng sụe thích thú cho môn học",3,3,3,3,3,3,4,4,4,5,5,5,4,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:19:28.982,False,False,False,False,1,1.0,False,0307414b5ab2b927b2b9d3f2a85ff084,1,False,False
2026-01-21 12:21:39.449,Nam,Dưới 25,Sinh viên,Khác,Dưới 5 năm,Học viện Tài chính,3,4,4,2,4,"Theo mình, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là kiến thức khá sát thực tế, kết hợp được cả lý thuyết và thực hành, giúp sinh viên dễ áp dụng vào học tập và công việc sau này.","Theo mình, hạn chế quan trọng nhất là một số nội dung còn nặng lý thuyết, chưa có nhiều cơ hội để sinh viên thực hành và trải nghiệm thực tế.",4,4,5,3,4,"Theo mình, năng lực cần được bồi dưỡng ưu tiên là khả năng ứng dụng công nghệ và đổi mới phương pháp giảng dạy, để bài học sinh động hơn và phù hợp với cách học của sinh viên hiện nay.",4,3,4,4,4,5,3,5,3,4,4,3,4,4,4,3,5,"Theo mình, giải pháp then chốt nhất là gắn đào tạo với thực tiễn, tăng cơ hội thực hành, thực tập và liên kết với doanh nghiệp để sinh viên ra trường đáp ứng tốt yêu cầu công việc.","Theo mình, rào cản lớn nhất là hạn chế về nguồn lực (kinh phí, cơ sở vật chất), sự phối hợp với doanh nghiệp chưa chặt chẽ và việc đổi mới phương pháp dạy – học còn gặp nhiều khó khăn trong quá trình triển khai.",Sinh viên,0.0,False,2026-01-21 12:21:39.449,False,False,False,False,1,1.0,False,5c8a44b4e20bc1f34d95f0d2552223c1,1,False,False
2026-01-21 12:23:58.095,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,4,5,5,5,Trí tuệ nhân tạo,Không có ạ,4,4,5,5,5,Áp dụng trí tuệ nhân tạo,4,5,4,3,4,4,5,5,4,4,4,4,5,5,5,5,5,Thấu hiểu thị trường lao động,nan,Sinh viên,0.0,False,2026-01-21 12:23:58.095,False,False,False,False,1,1.0,False,acf0fba5c2d68dd5d2c72d310c423829,1,False,False
2026-01-21 12:27:29.970,Nữ,45–54,Giảng viên,Tiến sĩ,Trên 20 năm,nan,3,3,4,4,4,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Giảng viên,0.0,False,2026-01-21 12:27:29.970,False,False,False,False,4,4.0,False,628ca3294562053ec500ac77da9dfdf5,1,False,False
2026-01-21 12:28:51.176,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học Viện Tài Chính,4,3,4,4,4,Công nghệ hiện đại,Thiếu kinh nghiệm,5,5,5,5,5,Năng lực ứng dụng công nghệ số,4,4,4,4,5,5,4,4,5,4,4,5,4,4,5,5,5,Đổi mới phương pháp dạy hoch,Không cập nhật kịp thời,Sinh viên,0.0,False,2026-01-21 12:28:51.176,False,False,False,False,1,1.0,False,58b4cd502319098e46941f92f158f9fc,1,False,False
2026-01-21 12:33:01.412,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học Viện Tài Chính,4,3,4,4,4,"Không còn dạy kinh tế thuần túy. Các môn học mới như Kinh tế số ,Thương mại điện tử, Fintech, và Phân tích dữ liệu kinh doanh đã trở thành các chuyên ngành mũi nhọn.",nan,4,4,4,3,4,nan,4,4,3,3,4,3,4,5,4,4,4,4,5,4,4,4,4,"Sử dụng AI để phân tích điểm mạnh, điểm yếu của từng sinh viên, từ đó gợi ý các khóa học bổ trợ",Việc sinh viên tiếp cận với dữ liệu kinh tế thực tế của doanh nghiệp để thực hành gặp rào cản lớn về bảo mật thông tin và đạo đức dữ liệu.,Sinh viên,0.0,False,2026-01-21 12:33:01.412,False,False,False,False,1,1.0,False,107ecbdf1fd64ab3e66d0f122faebda6,1,False,False
2026-01-21 12:33:57.255,Nam,35–44,Giảng viên,Thạc sĩ,11–20 năm,Học viện Tài chính,4,4,3,3,4,Cung cấp được các kiến thức nền tảng,Khả năng tự nghiên cứu của người học,4,4,3,3,2,năng lực nghiên cứu khoa học,4,5,3,3,4,4,3,4,4,5,5,3,5,5,5,5,5,Cập nhật kiến thức mới,Cơ sở hạ tầng chưa đồng bộ,Giảng viên,0.0,False,2026-01-21 12:33:57.255,False,False,False,False,3,3.0,False,57d2a36b8c565b064c0461481a9c443f,1,False,False
2026-01-21 12:36:26.016,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài chính,4,4,4,4,4,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:36:26.016,False,False,False,False,1,,False,38f34c8c3304ef810f3919365c7de78b,1,False,False
2026-01-21 12:38:08.333,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học  viện Tài chính,4,4,4,4,4,Sáng tạo tích hợp AI,Quâ lạm dụng vào số hoá,4,4,4,4,4,Sử dụng CNTT AI,4,4,4,4,4,4,4,4,4,3,4,3,5,4,4,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 12:38:08.333,False,False,False,False,1,1.0,False,401c4f08baabf13dc535698b9e9d15c1,1,False,False
2026-01-21 12:42:30.162,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài chính,5,5,5,3,5,AI,Phương pháp dạy vẫn bị lý thuyết hoá quá,5,5,4,3,4,Đổi mới sáng tạo,4,4,4,4,5,4,4,4,4,4,4,5,3,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:42:30.162,False,False,False,False,1,,False,796c2884334af0b5b8d319a1e179e3d4,1,False,False
2026-01-21 12:43:20.056,Nữ,45–54,Giảng viên,Tiến sĩ,11–20 năm,nan,2,2,2,3,2,Giảng viên,Cơ sở vật chất,1,3,2,2,3,nan,4,4,4,4,3,2,2,2,3,3,3,3,3,3,2,3,3,Cơ sở vật chất,nan,Giảng viên,0.0,False,2026-01-21 12:43:20.056,False,False,False,False,4,3.0,False,5cc57cf7b8962a676da714af1c5b9db4,1,False,False
2026-01-21 12:48:25.131,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,3,4,3,4,4,"có áp dụng các bài giảng với các ví dụ thực tế, dễ hiểu, dễ vận dụng. Sự hỗ trợ của công nghệ số và AI","Tăng sự phụ thuộc vào công nghệ, AI, hạn chế sự phát triển về năng lực về tư duy",4,4,4,4,4,"Năng lực sử dụng công nghệ số hoá, truyền đạt kiến thức",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Mở các lớp đào tạo vận dụng công nghệ số,Kinh phí,Sinh viên,0.0,False,2026-01-21 12:48:25.131,False,False,False,False,1,1.0,False,68fbb4a03363d25458bc5cc3418c047e,1,False,False
2026-01-21 12:48:46.586,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,5,5,4,4,Đã kết hợp nhiều với những câu chuyện thực tế và việc học tập đã có thể dễ dàng hơn khi có thể học tập trong môi trường tốt cùng công nghệ tiên tiến,Vẫn còn quá nặng lý thuyết,5,4,5,4,4,Ko có,5,5,5,5,4,5,3,5,4,4,4,3,5,5,5,5,5,Cần có đội ngũ giảng viên có kinh nghiệm và kiến thức cùng cách giảng dạy tốt,Khan hiếm nguồn nhân lực trẻ mà giỏi và nhiều kinh nghiệm sẵn sàng đứng lớp,Sinh viên,0.0,False,2026-01-21 12:48:46.586,False,False,False,False,1,1.0,False,1ede0cadbaa441867a5aed1d32ad80ec,1,False,False
2026-01-21 12:51:08.026,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài Chính,3,3,3,3,3,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:51:08.026,False,False,False,False,1,,False,d95807df8885a874b2addac269d0db27,1,False,False
2026-01-21 12:52:44.680,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học Viện Tài Chính,3,4,3,3,3,nan,nan,4,4,4,3,3,nan,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 12:52:44.680,False,False,False,False,1,,False,7eec1b038fb5b526dd6f0545bcea184d,1,False,False
2026-01-21 12:53:28.599,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện tài chính,4,4,4,4,4,Phù hợp với thị trường lao động,"Cần thực hành, quan sát nhiều hơn",5,5,5,5,5,nan,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,"Áp dụng thực tế, nâng cao năng lực chuyên môn",Thiếu kinh phí trải nghiệm,Sinh viên,0.0,False,2026-01-21 12:53:28.599,False,False,False,False,1,,False,f1de0f6cd4399b512491a9cfcea7e343,1,False,False
2026-01-21 12:54:58.491,Nam,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài chính,3,5,3,5,3,nan,nan,5,5,4,3,4,nan,5,4,5,4,3,5,5,5,5,4,5,5,4,4,3,4,3,nan,nan,Sinh viên,0.0,False,2026-01-21 12:54:58.491,False,False,False,False,1,,False,0dcd8b6786da16d08d166b7c8db9aba0,1,False,False
2026-01-21 12:56:17.150,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,5,4,5,4,Chương trình đào tạo gắn liền với thực tế và thay đổi theo nhu cầu của thị trường lao động,Áp dụng các công nghệ số chưa hiệu quả,5,4,5,5,4,Áp dụng công nghệ số,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,Sử dụng công nghệ số hiệu quả nhưng không phụ thuộc,Sự đồng bộ về mặt nhận thức,Sinh viên,0.0,False,2026-01-21 12:56:17.150,False,False,False,False,1,1.0,False,23754304218ef7bf312e4a8c85019e7f,1,False,False
2026-01-21 13:00:37.746,Nữ,45–54,Giảng viên,Tiến sĩ,Trên 20 năm,Học viện Tài chinh,2,3,3,3,2,Đa dạng kiến thức,"Nhiều lý thuyết, ít thực hành",4,3,3,3,3,Năng lực vận dụng và tổng kết thực tiễn,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,Tích cực vận dụng kiến thức vào thực tiễn,Kính phí đào tạo lớn,Giảng viên,0.0,False,2026-01-21 13:00:37.746,False,False,False,False,4,4.0,False,22f8f75376f68f9fad345c9c1aa8175c,1,False,False
2026-01-21 13:05:51.013,Nam,Dưới 25,Sinh viên,Thạc sĩ,Dưới 5 năm,Học viện Tài chính,3,4,3,4,4,Tính khuyến khích tự học,Gắn lý thuyết với thực tiễn nhiều hơn nữa thì sẽ tốt hơn,5,5,4,4,4,Công nghệ,4,5,3,4,4,4,4,5,5,5,5,5,5,5,4,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 13:05:51.013,False,False,False,False,1,1.0,False,4fa73104d821b84f608181429a1f5a2b,1,False,False
2026-01-21 13:06:58.652,Nam,Dưới 25,Nhà quản lý giáo dục,Đại học,Dưới 5 năm,Học viện Tài chính,4,3,2,2,2,Gắn liền với thực tế,Còn mang tính chất khoa học,1,1,1,1,1,Năng lực AI,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,Tăng cường nhân lực chất lượng cao,Thiếu các nguồn hỗ trợ,Nhà quản lý giáo dục,0.0,False,2026-01-21 13:06:58.652,False,False,False,False,1,1.0,False,8302d4fcefaa5401435050ad882c54a9,1,False,False
2026-01-21 13:20:01.546,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học Viện Tài Chính,4,4,4,4,4,"Điểm mạnh nổi bật nhất là nền tảng kiến thức lý luận tương đối hệ thống và bài bản, giúp người học:
-Hiểu rõ các nguyên lý cốt lõi về kinh tế, chính trị, xã hội.
-Có tư duy phân tích – phản biện, nhìn nhận vấn đề ở góc độ vĩ mô và dài hạn.
-Tạo nền móng để tiếp tục học chuyên sâu hoặc làm việc trong các lĩnh vực nghiên cứu, quản lý, hoạch định chính sách, giáo dục.","Hạn chế lớn nhất là khoảng cách giữa đào tạo và thực tiễn:
	-Nội dung còn nặng lý thuyết, ít tình huống thực tế, case study cập nhật.
	-Chưa gắn chặt với nhu cầu thị trường lao động và các vấn đề kinh tế – xã hội đang biến động nhanh.
	-Kỹ năng mềm, kỹ năng nghề nghiệp (phân tích dữ liệu, viết báo cáo chính sách, làm việc nhóm, công nghệ số…) chưa được tích hợp đủ sâu.",5,4,4,4,4,"Năng lực cần ưu tiên bồi dưỡng nhất là khả năng cập nhật thực tiễn và đổi mới phương pháp giảng dạy, cụ thể:
	-Gắn lý luận với thực tế thông qua case study, tình huống, ví dụ từ bối cảnh kinh tế – xã hội hiện nay.
	-Ứng dụng công nghệ và chuyển đổi số trong giảng dạy (học liệu số, AI hỗ trợ học tập, dữ liệu thực tế).
	-Phát triển năng lực sư phạm hiện đại, khuyến khích tư duy phản biện, thảo luận và chủ động của người học.",4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 13:20:01.546,False,False,False,False,1,1.0,False,85dcfac8c1d6945aa9449d72915252ef,1,False,False
2026-01-21 13:26:02.816,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học Viện Tài Chính,4,4,4,4,4,Cơ sở vật chất và đội ngũ giảng viên tốt,Không có,5,5,5,5,5,Không có,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Hoạt động ngoại khoá được liên kết với doanh nghiệp,Chưa đủ nguồn lực,Sinh viên,0.0,False,2026-01-21 13:26:02.816,False,False,False,False,1,1.0,False,1b1ec9e00355c606107989be206ac29f,1,False,False
2026-01-21 13:28:23.634,Nam,Dưới 25,Sinh viên,Đại học,nan,Học Viện Tài Chính,3,3,4,3,2,nan,nan,4,4,4,3,4,nan,4,4,3,4,4,4,3,4,4,3,4,3,3,4,4,4,3,nan,nan,Sinh viên,0.0,False,2026-01-21 13:28:23.634,False,False,False,False,1,,False,e71c6ad8c9e1efedb5e7c63e9af08fff,1,False,False
2026-01-21 14:03:17.837,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,4,2,3,5,4,nan,nan,5,4,5,5,4,nan,4,5,5,4,5,5,4,5,4,4,5,4,5,5,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 14:03:17.837,False,False,False,False,1,1.0,False,351c64b18844cd21c8d3c0151957e3b3,1,False,False
2026-01-21 14:09:10.196,Nữ,Dưới 25,"Nhà quản lý giáo dục, Sinh viên",Thạc sĩ,Dưới 5 năm,Học Viện Tài chính,4,4,4,4,4,nan,nan,5,5,5,5,5,nan,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Nhà quản lý giáo dục,0.0,False,2026-01-21 14:09:10.196,False,False,False,False,1,1.0,False,d7f2407935e6127b6d680cc3fc967b4d,1,False,False
